Site,Plant,Year,Treatment,Obs,Rep,FTime,EBal?,A,gs,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,
S11,119,2010,D,15,1,1511.5,0,18.23409461,0.439208782,684.5417306,4.326877394,1.115319916,27.35959244,6,1.420000017,1,2.840000033,27.23192406,27.35959244,26.97801208,798.6883545,772.7692871,20.04631233,25.11320305,56.07099915,70.0089798,499.5034485,1200.023315,0.143117368,101.1472397,20.19669914,0.72987932,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505747,0.004326877,300.5095924,300.3819241,192.0037262,-0.003585159,3.655451084,36.13989957,11.02669652,27.29575825,3.641805275,0.380382289,2.540131168,1.101674107,0.242406097,69.2395065,0.88582937,72.74057863,764.1016718,0.017358405,
S11,119,2010,D,16,1,1601,0,18.24095058,0.434091205,684.4685259,4.262482253,1.109851235,27.38053131,6,1.420000017,1,2.840000033,27.24380493,27.38053131,26.97749329,799.3233032,773.4530029,20.22091866,25.21175575,56.57833862,70.2353363,499.5175171,1200.100098,0.272290289,101.1466904,20.11851311,0.734958589,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832529195,0.004262482,300.5305313,300.3938049,192.0160113,0.028841002,3.659936888,36.18444533,10.97268958,27.31216812,3.645308955,0.376537777,2.550085653,1.095223302,0.239908505,69.23172605,0.884951669,72.86313483,764.7821286,0.017378712,
S11,119,2010,D,17,1,1702,0,18.67062017,0.434464827,878.1068708,4.251655368,1.106111231,27.40501404,6,1.420000017,1,2.840000033,27.25304222,27.40501404,26.97722626,999.645813,972.255188,20.32345009,25.3009758,56.83083725,70.44429016,499.5354614,1199.991577,0.210587949,101.1453781,20.66062737,0.734945238,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559102,0.004251655,300.555014,300.4030422,191.9986481,0.03216524,3.665187995,36.23683121,10.93585542,27.32902813,3.648911806,0.376818862,2.559076764,1.089835043,0.240091079,88.81645147,0.903165014,72.99443809,963.3800693,0.01414656,
S11,119,2010,D,18,1,1792.5,0,19.02151274,0.43807493,877.0366572,4.269902877,1.10288381,27.41153145,6,1.420000017,1,2.840000033,27.25548553,27.41153145,26.97824097,999.840271,972.0079956,20.3480587,25.34673882,56.83117294,70.56249237,499.5328369,1200.249023,0.159322962,101.1452866,20.62846184,0.738658845,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832554728,0.004269903,300.5615314,300.4054855,192.0398395,0.022585891,3.66658697,36.25069536,10.90395655,27.33350849,3.649869747,0.379531533,2.563703161,1.086166586,0.241853318,88.70812401,0.902293665,73.11232473,962.9660794,0.014441911,
S11,120,2010,W,1,1,2275.5,0,16.72851909,0.780554029,330.3933937,5.306778036,0.84930905,27.00216484,6,1.420000017,1,2.840000033,27.29843712,27.00216484,26.97830772,400.0112305,377.5100708,20.79148102,26.99402618,57.73569489,74.95889282,499.4910889,1200.633911,0.22913143,101.1448135,17.23319817,0.72886461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832485148,0.005306778,300.1521648,300.4484371,192.1014215,-0.454510808,3.579614795,35.39098714,8.396960959,27.15030098,3.610876896,0.612274649,2.730305745,0.880571151,0.394910327,33.4175782,0.87519094,80.78965004,369.558134,0.036570463,
S11,120,2010,W,2,1,2365,0,17.25728722,0.758675228,327.0351249,5.161373894,0.844733096,26.99991226,6,1.420000017,1,2.840000033,27.30534935,26.99991226,26.97774124,399.5213318,376.4590759,21.00189209,27.0338192,58.52653885,75.04070282,499.5261536,1200.885742,0.280469984,101.1476822,17.33625603,0.725244462,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832543589,0.005161374,300.1499123,300.4553493,192.1417145,-0.377011889,3.579141249,35.38530169,8.351482488,27.15263081,3.611370471,0.598730787,2.734408153,0.876962318,0.385901676,33.07884488,0.868713615,80.77410728,368.2557881,0.037852547,
S11,120,2010,W,3,1,2455,0,13.4596849,0.760184206,242.8396393,5.144594677,0.840639811,27.01541901,6,1.420000017,1,2.840000033,27.30897331,27.01541901,26.97877693,299.0534973,281.1489258,21.0940094,27.10598373,58.7697525,75.22653961,499.5176392,1200.940552,0.243691444,101.1497116,16.08274651,0.726615846,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832529399,0.005144595,300.165419,300.4589733,192.150484,-0.369792454,3.582402248,35.41683107,8.310847331,27.16219616,3.613397515,0.599670191,2.741762438,0.871635077,0.386526106,24.56315949,0.863740235,80.89167489,274.7508362,0.039627776,
S11,120,2010,W,4,1,2546.5,0,13.59973665,0.770990328,243.5289441,5.173249372,0.835942912,27.0271225,6,1.420000017,1,2.840000033,27.3119278,27.0271225,26.97708893,299.8745728,281.7875977,21.13131142,27.17651176,58.79485703,75.40856934,499.5028992,1200.812988,0.192994609,101.1506653,16.12907219,0.725629747,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832504832,0.005173249,300.1771225,300.4619278,192.1300738,-0.386160479,3.584865158,35.44084606,8.264334299,27.16952515,3.614951311,0.606374523,2.748922245,0.866029066,0.390984313,24.63311471,0.864228753,81.06739376,275.3229342,0.040043711,
S11,120,2010,W,5,1,2637.5,0,8.304222822,0.773341191,164.5253546,5.179961017,0.83493477,27.07562828,6,1.420000017,1,2.840000033,27.32126808,27.07562828,26.97794151,199.1860657,188.0419769,21.2356987,27.28755188,59.05314636,75.67604828,499.5440979,1200.429077,0.227420747,101.1506577,14.59916496,0.723939836,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832573497,0.005179961,300.2256283,300.4712681,192.0686481,-0.395747593,3.595088589,35.54192006,8.254368183,27.19844818,3.621088886,0.607827734,2.760153818,0.860935068,0.391951072,16.64184782,0.874939507,81.15420501,184.0945471,0.036607418,
S11,120,2010,W,6,1,2727,0,8.208321802,0.763336999,165.1618374,5.128805054,0.835126257,27.11836243,6,1.420000017,1,2.840000033,27.33338547,27.11836243,26.9760704,199.6878357,188.6661987,21.38319969,27.37498856,59.48844147,75.86486816,499.5240173,1200.104736,0.227222458,101.1503754,14.65290642,0.72455591,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832540029,0.005128805,300.2683624,300.4833855,192.0167535,-0.37390248,3.604116626,35.63127287,8.256284314,27.22587395,3.626917136,0.6016304,2.768990368,0.857926767,0.387829271,16.70618185,0.875418271,81.14317625,184.7643557,0.036048582,
S11,120,2010,W,7,1,2818.5,0,2.0478436,0.772049756,90.27796288,5.18248798,0.836261748,27.16438675,6,1.420000017,1,2.840000033,27.33924294,27.16438675,26.97617912,99.80976868,96.7479248,21.4071331,27.46079254,59.46419907,76.07534027,499.5496826,1200.407227,0.182618156,101.14785,12.99386406,0.721317232,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832582804,0.005182488,300.3143867,300.4892429,192.065152,-0.406805801,3.613861874,35.72850903,8.267716493,27.25181484,3.632437368,0.607029654,2.777600126,0.854837242,0.391420125,9.131421851,0.933125574,81.21210519,95.77447803,0.017364719,
S11,120,2010,W,8,1,2909.5,0,2.086555445,0.770691581,90.05712921,5.158171013,0.833451928,27.17361641,6,1.420000017,1,2.840000033,27.33853912,27.17361641,26.97618866,99.73228455,96.62731171,21.48290062,27.50826073,59.67737579,76.20832825,499.516571,1200.178223,0.193422616,101.1465988,13.01508904,0.714134157,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832527618,0.005158171,300.3236164,300.4885391,192.0285113,-0.395936297,3.61581894,35.74829982,8.240039091,27.25607777,3.633345221,0.606189713,2.782367012,0.850978209,0.390861377,9.108972319,0.932004913,81.27767713,95.63546318,0.017733001,
S11,120,2010,W,9,1,3000,0,-1.172600468,0.76007128,52.48661943,5.117671252,0.835911965,27.22444344,6,1.420000017,1,2.840000033,27.34588432,27.22444344,26.97638893,49.03172302,50.13198853,21.6134491,27.59073257,60.0812645,76.4029007,499.5383911,1199.991333,0.256944835,101.1463165,12.14814568,0.716663301,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563985,0.005117671,300.3744434,300.4958843,191.998609,-0.381161441,3.626612935,35.85511623,8.264383655,27.28516388,3.639544828,0.599599917,2.79070097,0.848843858,0.386479392,5.308828222,1.046968632,81.22123933,50.68938663,-0.018788956,
S11,120,2010,W,10,1,3090,0,-1.008395033,0.758562503,52.31781688,5.115805464,0.836859658,27.25914574,6,1.420000017,1,2.840000033,27.35339737,27.25914574,26.97606277,49.48363876,50.38525009,21.67953682,27.65437126,60.23832703,76.54637909,499.5282593,1199.986694,0.24276343,101.1463623,12.17085075,0.711854875,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832547099,0.005115805,300.4091457,300.5033974,191.9978668,-0.383929903,3.633998713,35.9281207,8.273749439,27.30627155,3.644049637,0.59866058,2.797139055,0.846910582,0.38585501,5.291756861,1.038355804,81.22896803,50.8645928,-0.016103714,
S11,120,2010,W,11,1,3241.5,0,17.63452435,0.756475257,325.9320908,5.075307743,0.832071165,27.23117065,6,1.420000017,1,2.840000033,27.35425568,27.23117065,26.97553444,399.8426208,376.3663635,21.71517372,27.64289856,60.26289749,76.5118866,499.51828,1199.972412,0.252637029,101.1461411,17.31178093,0.717124879,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832530467,0.005075308,300.3811707,300.5042557,191.9955816,-0.358899898,3.628043682,35.86932377,8.226425211,27.29271317,3.641155441,0.597359798,2.795972517,0.845182925,0.384990477,32.96677323,0.865996865,81.29557059,367.9837552,0.038958478,
S11,120,2010,W,12,1,3332.5,0,17.78992005,0.741830077,324.5706589,5.033327957,0.838033161,27.25867462,6,1.420000017,1,2.840000033,27.35452271,27.25867462,26.97514915,399.818573,376.1766052,21.76318932,27.64168739,60.39492035,76.50754547,499.5355835,1199.890625,0.303965479,101.1466904,17.33521843,0.721420228,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559306,0.005033328,300.4086746,300.5045227,191.9824957,-0.340933453,3.633898357,35.92701198,8.285324589,27.30659866,3.644119487,0.588190221,2.795865196,0.848254291,0.378899465,32.82924793,0.862814578,81.11444761,367.7201292,0.039242332,
S11,120,2010,W,13,1,3446,0,21.66929027,0.72151152,504.1510202,4.943338006,0.84142349,27.26920128,6,1.420000017,1,2.840000033,27.35693169,27.26920128,26.97439575,599.2358398,569.8243408,21.8567009,27.63032913,60.7095108,76.46456146,499.5214539,1199.65918,0.233877748,101.1467438,19.15742302,0.723487794,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535756,0.004943338,300.4192013,300.5069317,191.9454645,-0.295615696,3.636141311,35.94916826,8.318839132,27.31306648,3.645500849,0.575343561,2.794717821,0.850783028,0.370375697,50.99323407,0.88474813,80.94152309,559.523798,0.031347109,
S11,120,2010,W,14,1,3537.5,0,21.91261662,0.723176375,503.5602163,4.971600248,0.844657134,27.29105759,6,1.420000017,1,2.840000033,27.36120605,27.29105759,26.97559929,599.5244751,569.8018799,21.83787346,27.64435196,60.57522964,76.4847641,499.5279236,1199.355103,0.209088773,101.1470642,19.13819695,0.723157823,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832546539,0.0049716,300.4410576,300.5112061,191.8968121,-0.31332673,3.640802176,35.99513446,8.3507825,27.32613182,3.648292667,0.576401697,2.796145043,0.852147624,0.371077339,50.93363753,0.883746148,80.90110809,559.3856714,0.031691104,
S11,120,2010,W,15,1,3655.5,0,23.13168714,0.715046208,694.4755526,4.93906222,0.846730198,27.3004837,6,1.420000017,1,2.840000033,27.36278725,27.3004837,26.97578812,799.5477295,767.2124023,21.87517738,27.64358711,60.6724205,76.47668457,499.5340881,1199.23291,0.10112603,101.147644,20.45692253,0.726142824,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832556814,0.004939062,300.4504837,300.5127872,191.8772613,-0.29768993,3.642813908,36.01481717,8.371230061,27.33163548,3.649469253,0.57122499,2.796083709,0.853385544,0.367645438,70.24456599,0.905193334,80.82085799,756.2167061,0.024722051,
S11,120,2010,W,16,1,3745,0,23.13806482,0.697590741,692.9786764,4.844142139,0.847067724,27.2948494,6,1.420000017,1,2.840000033,27.3620491,27.2948494,26.97614861,799.2804565,767.0266113,21.97089386,27.62842941,61.00466537,76.43808746,499.5432434,1199.236206,0.141580299,101.1473923,20.32563591,0.725803316,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572072,0.004844142,300.4448494,300.5120491,191.8777887,-0.247574319,3.641611311,36.00301728,8.374587863,27.32844925,3.648788053,0.560030216,2.794543588,0.854244465,0.360230186,70.09298601,0.903461061,80.71244082,756.0278835,0.024701863,
S11,120,2010,W,17,1,3841.5,0,23.59091729,0.682303104,887.6053916,4.807282084,0.855754718,27.30934715,6,1.420000017,1,2.840000033,27.36876106,27.30934715,26.97607803,1000.83075,966.9095459,21.95777321,27.57312012,60.87693787,76.25576782,499.4950867,1199.043945,0.183826298,101.1474838,20.91743279,0.727912843,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832491811,0.004807282,300.4593472,300.5187611,191.847027,-0.229809758,3.644706439,36.03358483,8.460464715,27.33905411,3.651055753,0.550134603,2.788951721,0.862104032,0.353682676,89.77905199,0.917981827,80.44693747,955.6955537,0.019857967,
S11,120,2010,W,18,1,3945.5,0,23.65456599,0.645033147,882.9138453,4.72888632,0.880964942,27.38600922,6,1.420000017,1,2.840000033,27.38414955,27.38600922,26.97622871,999.8533936,965.9520264,21.96229362,27.48659134,60.68156052,75.94790649,499.4921265,1198.748413,0.172647581,101.145546,20.80830193,0.73094362,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832486877,0.004728886,300.5360092,300.5341496,191.7997418,-0.197978806,3.66111123,36.19646516,8.709873816,27.38507938,3.660911871,0.525646117,2.780146288,0.880765584,0.337508648,89.30280292,0.914034881,79.74600584,954.7077786,0.019758477,
S11,120,2010,D,1,1,5204.5,0,15.99829655,0.443266458,307.0542911,4.337918752,1.105276969,28.87698364,6,1.420000017,1,2.840000033,27.67730331,28.87698364,26.9736042,399.7932434,378.604126,23.49392509,28.55563927,63.9423027,77.55644989,499.5201111,1198.612915,0.145560905,101.134346,17.2004528,0.70199579,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832533518,0.004337919,302.0269836,300.8273033,191.7780621,-0.161235052,3.993232871,39.48443856,10.92879929,28.27714348,3.856584887,0.383422046,2.887955902,0.968628984,0.244381582,31.05373492,0.811016759,75.21490563,370.999302,0.032434303,
S11,120,2010,D,2,1,5362.5,0,16.68573625,0.395045574,292.9247184,5.139059301,1.451235851,28.56713104,6,1.420000017,1,2.840000033,27.66501236,28.56713104,26.97262955,398.7140198,376.3485413,18.41033745,24.43238068,50.02978516,66.39918518,499.5148315,1200.977783,0.147712409,101.1318665,16.93574333,0.72823137,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832524719,0.005139059,301.717131,300.8150124,192.156441,-0.53175604,3.92212811,38.78231707,14.34993639,28.1160717,3.820593693,0.346804831,2.47089226,1.349701433,0.220625873,29.6240235,0.778333609,66.45694026,368.4169414,0.030098588,
S11,120,2010,D,3,1,5452,0,11.61351091,0.369711465,222.1533761,4.850276279,1.452120243,28.55604935,6,1.420000017,1,2.840000033,27.65253448,28.55604935,26.97115326,299.5223694,283.9188538,18.71504974,24.39876366,51.16790009,66.35392761,499.5257263,1201.200684,0.145581007,101.1315765,16.14909172,0.732257783,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832542877,0.004850276,301.7060493,300.8025345,192.1921051,-0.381381971,3.919605678,38.75748616,14.3587225,28.10429192,3.817973058,0.327126153,2.467485434,1.350487624,0.207896166,22.46672115,0.782453765,66.15083515,278.3983469,0.027595115,
S11,120,2010,D,4,1,5542,0,11.49755784,0.367152446,222.3270495,4.781326465,1.440339244,28.51304436,6,1.420000017,1,2.840000033,27.6391983,28.51304436,26.97348404,299.2762451,283.8352051,18.81588936,24.41897774,51.47901917,66.45890045,499.5000305,1201.296387,0.203498751,101.1299896,16.15531731,0.735631883,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832500051,0.004781326,301.6630444,300.7891983,192.2074176,-0.341219233,3.909830209,38.66143193,14.24245419,28.07612133,3.81171234,0.325121105,2.469490965,1.342221375,0.206600592,22.48393221,0.783296242,66.31597068,278.3698167,0.027390603,
S11,120,2010,D,5,1,5632.5,0,6.896909299,0.376434185,153.7999315,4.856886965,1.43105944,28.50930023,6,1.420000017,1,2.840000033,27.63671684,28.50930023,26.97327042,199.7923279,190.397644,18.81228065,24.50300789,51.41050339,66.69503784,499.5367126,1200.968018,0.143325493,101.1272049,14.65601921,0.737121522,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832561188,0.004856887,301.6593002,300.7867168,192.1548785,-0.380948511,3.908980139,38.65409059,14.1510827,28.07300854,3.811021094,0.33237835,2.477920699,1.333100394,0.211291174,15.55335718,0.807782745,66.62098784,187.1191837,0.024555414,
S11,120,2010,D,6,1,5722.5,0,6.931460847,0.381367178,153.9318753,4.888691101,1.423869549,28.52126694,6,1.420000017,1,2.840000033,27.64881134,28.52126694,26.97292709,199.7349091,190.2919769,18.87380028,24.60127258,51.54271698,66.91394806,499.5316772,1200.770142,0.146305412,101.1259918,14.61205864,0.733007371,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832552795,0.004888691,301.6712669,300.7988113,192.1232184,-0.397848297,3.911697639,38.68142669,14.08015411,28.08503914,3.813693292,0.33621836,2.48782809,1.325865202,0.21377451,15.56651357,0.808924674,66.86043534,186.9970924,0.024783299,
S11,120,2010,D,7,1,5812,0,1.549054687,0.382612525,87.66723312,4.888856253,1.41969131,28.55603981,6,1.420000017,1,2.840000033,27.6636467,28.55603981,26.97312164,99.427948,96.99769592,18.99358368,24.72069168,51.89371109,67.18138123,499.519165,1200.570923,0.175531909,101.1263046,12.94685936,0.733968675,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832531942,0.004888856,301.7060398,300.8136467,192.0913434,-0.401090072,3.919603507,38.7594852,14.03879352,28.10984325,3.819207862,0.337185921,2.499912198,1.319295665,0.214400387,8.865463323,0.903807377,67.03370922,96.26134951,0.010787183,
S11,120,2010,D,8,1,5902,0,1.584888984,0.389211207,88.08929294,4.949094645,1.415612659,28.57844543,6,1.420000017,1,2.840000033,27.67767906,28.57844543,26.9715538,99.96150208,97.47833252,19.01425362,24.81138802,51.91020584,67.37291718,499.5192871,1200.321655,0.271673828,101.1266403,13.0061779,0.732938707,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832532145,0.004949095,301.7284454,300.8276791,192.0514606,-0.434051052,3.924704971,38.80980282,13.9984148,28.12806225,3.823262827,0.342300258,2.509092312,1.314170515,0.217709686,8.908174243,0.903680753,67.23584391,96.7249522,0.011016945,
S11,120,2010,D,9,1,5995.5,0,-1.272189191,0.402843465,54.49610791,5.05397608,1.402643208,28.53715897,6,1.420000017,1,2.840000033,27.65764046,28.53715897,26.97076416,48.78138733,50.00580597,18.92727661,24.84650993,51.67062759,67.54857635,499.5649414,1201.326416,0.156610191,101.1275177,12.1212368,0.737594545,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832608236,0.005053976,301.687159,300.8076405,192.2122223,-0.483721553,3.915309081,38.7165548,13.87004487,28.09739971,3.816440485,0.352800083,2.512665873,1.303774612,0.224509202,5.511056117,1.089795612,67.59588575,50.61054378,-0.01699147,
S11,120,2010,D,10,1,6085,0,-1.156187152,0.402234859,54.86514174,4.999700491,1.389551388,28.4703598,6,1.420000017,1,2.840000033,27.64466476,28.4703598,26.97286797,49.80437851,50.88746643,18.96993446,24.82587242,51.89484024,67.54391479,499.5522766,1199.005615,0.19350329,101.1282578,12.10442924,0.736072481,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832587128,0.0049997,301.6203598,300.7946648,191.8408941,-0.452401092,3.900148613,38.56635821,13.74048579,28.05751228,3.807581523,0.352333206,2.510597225,1.296984298,0.224206704,5.548416195,1.07816611,67.77034533,51.43706243,-0.015233219,
S11,120,2010,D,11,1,6235,0,16.32171042,0.417630326,300.0049608,5.091202001,1.369315539,28.41049576,6,1.420000017,1,2.840000033,27.66077042,28.41049576,26.97239494,399.7672119,377.8524475,18.92960548,24.89247704,51.73907471,67.65959167,499.5381165,1200.655273,0.200072646,101.1265411,17.34267998,0.734907091,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563527,0.005091202,301.5604958,300.8107704,192.1048395,-0.486336641,3.886605642,38.43309183,13.5406148,28.03563309,3.802729796,0.364089847,2.517290103,1.285439693,0.231828485,30.33846401,0.793973846,68.28074501,370.0938881,0.03011286,
S11,120,2010,D,12,1,6325,0,16.82498432,0.425732822,297.6698313,5.160396147,1.364796072,28.41776848,6,1.420000017,1,2.840000033,27.67185211,28.41776848,26.972826,398.9351807,376.3935547,18.9107132,24.95424652,51.65681076,67.78192139,499.5378113,1200.42981,0.236413479,101.1231766,17.34057426,0.732046068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563019,0.005160396,301.5677685,300.8218521,192.0687652,-0.522219376,3.888248749,38.45061915,13.49637262,28.0448103,3.804764191,0.370232741,2.523452677,1.281311514,0.235814575,30.10131891,0.790847313,68.47590904,368.3957629,0.031273598,
S11,120,2010,D,13,1,6475.5,0,21.91159933,0.448069783,470.0951761,5.333217452,1.349367621,28.38557434,6,1.420000017,1,2.840000033,27.68323708,28.38557434,26.96961594,600.1231079,570.1522217,18.78908539,25.03457832,51.22813416,67.95563507,499.5316772,1200.816162,0.164591968,101.1246185,19.26348686,0.735300004,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832552795,0.005333217,301.5355743,300.8332371,192.1305816,-0.605325522,3.880979804,38.37818981,13.34361148,28.03440571,3.802457784,0.387010699,2.531612183,1.270845601,0.246714581,47.53819535,0.82450819,68.98590247,559.7364968,0.027005412,
S11,120,2010,D,14,1,6565,0,22.00373184,0.446705123,468.146882,5.289372618,1.341919185,28.34519768,6,1.420000017,1,2.840000033,27.6793232,28.34519768,26.97178459,598.7623901,568.7186279,18.82299423,25.01752853,51.40545654,67.92780304,499.5092773,1200.75293,0.22068499,101.127533,19.26305962,0.731998384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832515462,0.005289373,301.4951977,300.8293232,192.1204645,-0.577593846,3.871880127,38.28710158,13.26957304,28.01226044,3.797552854,0.385992203,2.529960941,1.267591913,0.246052364,47.34253924,0.823160802,69.0735024,558.2591076,0.027225258,
S11,120,2010,D,15,1,6689,0,23.32718098,0.451562051,656.0017721,5.332632649,1.340357904,28.33837509,6,1.420000017,1,2.840000033,27.69291115,28.33837509,26.97148514,798.0831299,765.163147,18.7723484,25.01729202,51.23202896,67.87495422,499.5296936,1200.445801,0.135870442,101.129509,20.39263725,0.734073579,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832549489,0.005332633,301.4883751,300.8429111,192.0713238,-0.597846741,3.870344362,38.27116735,13.25387533,28.01564312,3.798301723,0.389613262,2.529986458,1.268315265,0.24840706,66.34113709,0.857335817,69.1430838,754.0745223,0.021389308,
S11,120,2010,D,16,1,6779.5,0,23.93051823,0.459367359,655.7349488,5.420856672,1.342541617,28.35166359,6,1.420000017,1,2.840000033,27.70355415,28.35166359,26.97163582,799.640625,765.9100342,18.67689705,25.02510262,50.86869812,67.85453033,499.5300598,1200.294434,0.178949416,101.1302338,20.45599174,0.734586656,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8325501,0.005420857,301.5016636,300.8535542,192.0471051,-0.644380786,3.873336095,38.30047604,13.27537342,28.02760887,3.800951773,0.395410137,2.530794477,1.270157296,0.252178476,66.31462866,0.856151401,69.1891542,754.5346119,0.021943756,
S11,120,2010,D,17,1,6887,0,24.21891643,0.449704867,847.2738161,5.33551489,1.345825548,28.35764885,6,1.420000017,1,2.840000033,27.71417046,28.35764885,26.97198296,999.9252319,964.6549683,18.75833321,25.00638008,51.12957764,67.76042938,499.5570374,1200.008789,0.146741554,101.12854,21.00982475,0.739011705,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832595062,0.005335515,301.5076488,300.8641705,192.001402,-0.599896666,3.874684257,38.31444868,13.3080686,28.03590965,3.802791091,0.38822991,2.528858709,1.273932382,0.247507393,85.68356404,0.878317993,69.03392458,953.1424553,0.017541206,
S11,120,2010,D,18,1,6977,0,24.19412708,0.441490429,844.517766,5.292182713,1.356280299,28.38885689,6,1.420000017,1,2.840000033,27.72542191,28.38885689,26.97077179,998.701416,963.5168457,18.77536583,24.97314835,51.13691711,67.62437439,499.5354614,1200.021973,0.197702333,101.1262207,21.03619194,0.742076814,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559102,0.005292183,301.5388569,300.8754219,192.0035113,-0.58010192,3.88172041,38.38490535,13.411757,28.0571394,3.80749879,0.382092481,2.525440111,1.282058678,0.243517445,85.40288999,0.876495071,68.77136063,952.0161164,0.017477257,
S11,124,2010,W,1,1,8533.5,0,14.06346427,0.860774405,340.3801708,7.259650997,1.074915006,28.18222427,6,1.420000017,1,2.840000033,27.78003502,28.18222427,26.96911621,399.6233826,379.4223022,18.82042694,27.30237198,51.00088882,73.68010712,499.5159912,1198.946045,0.213775545,101.1056747,17.3930645,0.709409654,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832526652,0.007259651,301.3322243,300.930035,191.8313629,-1.569404212,3.835339747,37.93397113,10.63159915,27.98112965,3.790667067,0.660564263,2.760424741,1.030242326,0.427133996,34.41436684,0.897101116,77.76699894,372.7372049,0.029341675,
S11,124,2010,W,2,1,8624.5,0,14.38916993,0.864823526,339.3873013,7.228508516,1.066545261,28.12717247,6,1.420000017,1,2.840000033,27.75278664,28.12717247,26.96728897,399.5795593,379.0059814,18.81825829,27.26377487,51.07736206,73.69456482,499.5383301,1201.079468,0.118926793,101.1055679,17.31851006,0.714170396,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563883,0.007228509,301.2771725,300.9027866,192.1727105,-1.545415669,3.823064704,37.81260302,10.54882815,27.93997955,3.781581838,0.662946238,2.756519442,1.025062396,0.428727707,34.31394585,0.895466874,77.89529993,372.1660592,0.030116898,
S11,124,2010,W,3,1,8714,0,10.72688954,0.847611051,254.0395449,7.093177721,1.062965621,28.06518173,6,1.420000017,1,2.840000033,27.72112465,28.06518173,26.9671402,299.2885742,283.98526,18.87563324,27.16371727,51.41508484,73.55770111,499.5485535,1199.309326,0.110182025,101.1024323,16.07452202,0.71257776,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832580922,0.007093178,301.2151817,300.8711246,191.8894879,-1.474251165,3.809283506,37.67746652,10.51374925,27.89315319,3.771266503,0.652784515,2.746317885,1.024948618,0.42193156,25.68401587,0.894551868,77.78928504,278.8862105,0.029920342,
