Plant ID,Site,Year,Block,Treatment,E,A,gsw,PhiPS2
36,S02,2014,4,W,0.006005259,10.2115249,0.445292804,0.1122996
36,S02,2014,4,W,0.006001746,10.20391561,0.444542926,0.102402958
36,S02,2014,4,W,0.00599536,10.18433725,0.440176199,0.090750933
37,S02,2014,3,D,0.008690123,17.53155826,0.685071116,0.197765364
37,S02,2014,3,D,0.008530245,18.27373461,0.667956554,0.223390471
37,S02,2014,3,D,0.008459164,18.31039065,0.613436387,0.208884055
37,S02,2014,3,D,0.008379028,16.93830178,0.553958813,0.220202762
37,S02,2014,3,W,0.005911266,9.817704531,0.420327955,0.120450669
37,S02,2014,3,W,0.005893058,9.88375447,0.417205197,0.109673856
37,S02,2014,3,W,0.005877677,9.869912422,0.410651818,0.095481171
37,S02,2014,4,D,0.000330457,2.589729702,0.01795309,0.096515226
37,S02,2014,4,D,0.000330132,2.575544469,0.017812262,0.087397415
37,S02,2014,4,D,0.000330142,2.577608305,0.017414711,0.081084828
37,S02,2014,4,W,0.009246652,12.00647558,0.668963275,0.112472567
37,S02,2014,4,W,0.009244401,12.01084804,0.667440333,0.104009649
37,S02,2014,4,W,0.009241935,12.00385782,0.657483394,0.092273523
38,S07,2010,3,D,0.009393303,16.64381191,0.813340658,0.18705048
38,S07,2010,3,D,0.009388595,16.69126872,0.800174505,0.16805952
38,S07,2010,3,D,0.009804576,17.68166153,0.834230006,0.198880328
38,S07,2010,3,W,0.004852123,12.643038,0.335938385,0.153439097
38,S07,2010,3,W,0.00484186,12.62790248,0.332010578,0.137585114
38,S07,2010,3,W,0.004840889,12.6352444,0.328298305,0.123374878
38,S07,2010,4,D,0.003029399,8.325346608,0.192017643,0.085918187
38,S07,2010,4,D,0.00303061,8.323330885,0.191811658,0.082097604
38,S07,2010,4,D,0.003034081,8.331760593,0.189476738,0.069833378
38,S07,2010,4,W,0.002918235,9.344479131,0.172348913,0.114517059
38,S07,2010,4,W,0.001706137,7.606844157,0.098844935,0.124516009
38,S07,2010,4,W,0.001695872,7.58812946,0.098094995,0.110277282
39,S07,2010,3,D,0.007064279,16.55909886,0.508529621,0.209567959
39,S07,2010,3,D,0.007089847,16.99571194,0.508868157,0.214191791
39,S07,2010,3,D,0.007065408,16.97936249,0.490319512,0.1934154
39,S07,2010,3,W,0.003370797,8.028754705,0.209043731,0.132918603
39,S07,2010,3,W,0.003312614,7.989376045,0.201404078,0.117603874
39,S07,2010,3,W,0.00324321,7.978250327,0.188076138,0.108669888
39,S07,2010,4,D,0.004348955,12.09963752,0.274756497,0.135622875
39,S07,2010,4,D,0.004347854,12.08878752,0.274344168,0.125993855
39,S07,2010,4,D,0.004347554,12.08310469,0.271162675,0.110254085
39,S07,2010,4,D,0.002439619,11.99938723,0.139541813,0.137016235
39,S07,2010,4,W,0.004136998,9.641603064,0.288632436,0.088166888
39,S07,2010,4,W,0.004139806,9.64599896,0.288261177,0.085068664
39,S07,2010,4,W,0.004149576,9.664780469,0.282130527,0.071447427
40,S07,2010,3,D,0.006868863,15.51097606,0.5139137,0.162682971
40,S07,2010,3,D,0.006857422,15.53856143,0.510855794,0.148781549
40,S07,2010,3,D,0.00684221,15.57698907,0.490471805,0.128597915
40,S07,2010,3,W,0.003639438,9.70385063,0.240355132,0.126461458
40,S07,2010,3,W,0.00363717,9.707249531,0.239352389,0.114608813
40,S07,2010,3,W,0.003635466,9.708006231,0.23649186,0.102443093
40,S07,2010,4,D,0.002871828,8.057485311,0.186487339,0.091031662
40,S07,2010,4,D,0.002863472,8.072014379,0.184547098,0.083903658
40,S07,2010,4,D,0.002845949,8.042058489,0.170454314,0.072367797
41,S07,2010,3,D,0.007319062,10.43620807,0.51195384,0.109275404
41,S07,2010,3,D,0.007501415,9.978377851,0.492314321,0.118758847
41,S07,2010,3,D,0.007594911,10.16789052,0.492406771,0.12490063
41,S07,2010,3,W,0.004287486,9.696217373,0.274129663,0.086762085
41,S07,2010,3,W,0.004287668,9.652300477,0.273111849,0.081564655
41,S07,2010,3,W,0.004288775,9.601292147,0.266447613,0.067945154
41,S07,2010,4,D,0.000691353,4.427794984,0.037881854,0.110568128
41,S07,2010,4,D,0.000691227,4.423296688,0.037743168,0.098565147
41,S07,2010,4,D,0.000691706,4.386755493,0.037014153,0.088066703
41,S07,2010,4,W,0.005383345,12.83806105,0.366749044,0.117929406
41,S07,2010,4,W,0.005431173,12.98118609,0.344741733,0.123387765
41,S07,2010,4,W,0.005439461,13.00225742,0.343825471,0.117580218
42,S07,2011,3,D,0.009832537,15.70089371,0.692386735,0.2079054
42,S07,2011,3,D,0.009834143,15.72242057,0.660941678,0.188348046
42,S07,2011,3,D,0.010291485,15.97103989,0.71272779,0.215362477
42,S07,2011,3,W,0.002929407,2.629620505,0.195777755,0.031005437
42,S07,2011,3,W,0.002929911,2.617384533,0.195299549,0.021710016
42,S07,2011,3,W,0.002929821,2.610109349,0.193466306,0.018819715
42,S07,2011,4,D,0.006736098,9.969576078,0.511954635,0.090866502
42,S07,2011,4,D,0.006736427,9.962644533,0.509411758,0.087502287
42,S07,2011,4,W,0.003868192,5.60999814,0.243041949,0.071788034
42,S07,2011,4,W,0.003853556,5.601272119,0.241526248,0.062502999
42,S07,2011,4,W,0.003807376,5.558729605,0.229873413,0.054783326
43,S07,2011,3,D,0.008740356,11.72810339,0.689041278,0.116168745
43,S07,2011,3,D,0.008736589,11.71629738,0.667062827,0.105309084
43,S07,2011,3,D,0.008767982,11.71708595,0.647814111,0.096111865
43,S07,2011,3,W,0.003231635,7.696474535,0.193245322,0.108639521
43,S07,2011,3,W,0.003230003,7.63930285,0.188882934,0.095740321
43,S07,2011,3,W,0.003294992,7.67973985,0.180518517,0.099583411
43,S07,2011,4,D,0.000840117,6.283182917,0.046457829,0.100490709
43,S07,2011,4,D,0.000839965,6.283375937,0.046403991,0.090030609
43,S07,2011,4,D,0.000838135,6.264628977,0.045392976,0.07955838
43,S07,2011,4,W,0.00515555,11.66367235,0.348918067,0.135420984
43,S07,2011,4,W,0.005151375,11.6593244,0.347996217,0.126472708
43,S07,2011,4,W,0.005142459,11.66174327,0.342279321,0.114037876
44,S07,2011,3,D,0.009576168,14.51316306,0.687963742,0.183317365
44,S07,2011,3,D,0.009637493,14.5926236,0.64844899,0.16755187
44,S07,2011,3,D,0.010218031,14.72479574,0.699407362,0.190713941
44,S07,2011,3,W,0.005773911,11.09498015,0.379713489,0.12301049
44,S07,2011,3,W,0.005763504,11.11216852,0.377520964,0.116273945
44,S07,2011,3,W,0.00574313,11.06761885,0.36549474,0.101115593
44,S07,2011,4,D,0.004942473,8.795002744,0.322977192,0.106914455
44,S07,2011,4,D,0.004939183,8.806018138,0.321319929,0.102693007
44,S07,2011,4,D,0.004935161,8.801001208,0.314302011,0.091821445
44,S07,2011,4,W,0.008404099,7.200949702,0.635575395,0.093698685
44,S07,2011,4,W,0.008397157,7.200357895,0.632404947,0.083174961
44,S07,2011,4,W,0.008391799,7.189935376,0.623090431,0.07410519
45,S07,2011,3,D,0.007421947,10.29305038,0.409566522,0.130570928
45,S07,2011,3,D,0.007177747,10.2849706,0.379321416,0.134072117
45,S07,2011,3,D,0.006844745,9.947214201,0.342426871,0.13797868
45,S07,2011,3,W,0.006057918,13.66214106,0.454184147,0.126787162
45,S07,2011,3,W,0.006059196,13.66679641,0.451563895,0.118698896
45,S07,2011,3,W,0.006061882,13.65211013,0.444640738,0.101943719
45,S07,2011,4,D,0.002317746,11.27486179,0.136001845,0.156739503
45,S07,2011,4,D,0.002319957,11.26906919,0.135264405,0.139309386
45,S07,2011,4,D,0.002323739,11.2235283,0.132577577,0.125256135
45,S07,2011,4,W,0.007453926,9.987420523,0.606397583,0.093268195
45,S07,2011,4,W,0.007451631,9.982090458,0.602864399,0.084000188
45,S07,2011,4,W,0.007450964,9.966901562,0.593479446,0.074090362
46,S07,2011,3,D,0.009318871,14.51536938,0.744431716,0.14040631
46,S07,2011,3,D,0.009319739,14.52160405,0.735455215,0.132069888
46,S07,2011,3,D,0.009365651,14.55106734,0.699785614,0.11313267
46,S07,2011,3,W,0.00881156,11.32966901,0.73121655,0.126863887
46,S07,2011,3,W,0.008802284,11.27714861,0.719780034,0.115779232
46,S07,2011,3,W,0.008801494,11.24547599,0.704832957,0.103995387
46,S07,2011,4,D,0.005367804,9.44357287,0.389660994,0.075035309
46,S07,2011,4,D,0.00537124,9.440834352,0.387936403,0.073331511
46,S07,2011,4,D,0.005376608,9.428019081,0.382796496,0.065248785
46,S07,2011,4,W,0.009771587,10.55314875,0.731499918,0.11861902
46,S07,2011,4,W,0.009766153,10.54847722,0.724175545,0.109298861
46,S07,2011,4,W,0.009772948,10.5264488,0.708726283,0.09942739
47,S07,2011,3,D,0.008949264,16.41859388,0.593815712,0.223196702
47,S07,2011,3,D,0.008953416,16.69326957,0.578642621,0.223343884
47,S07,2011,3,D,0.009039749,16.42114922,0.559415645,0.224677523
47,S07,2011,3,W,0.007642559,12.17281514,0.617315594,0.1316752
47,S07,2011,3,W,0.007633621,12.1635831,0.612867702,0.120360877
47,S07,2011,3,W,0.007629215,12.16559993,0.607747602,0.107213121
47,S07,2011,4,D,0.005475101,10.48329764,0.380354818,0.135568185
47,S07,2011,4,D,0.005470384,10.49627386,0.379287968,0.125585549
47,S07,2011,4,D,0.005457755,10.50907801,0.370853002,0.113639519
47,S07,2011,4,W,0.005431708,11.7377216,0.348266369,0.112300388
47,S07,2011,4,W,0.005426306,11.74441238,0.34664596,0.105636198
47,S07,2011,4,W,0.005395824,11.88300668,0.311494895,0.094552965
48,S07,2014,3,D,0.010135218,15.79646679,0.859731673,0.176234104
48,S07,2014,3,D,0.01013074,16.14794149,0.846122742,0.184343382
48,S07,2014,3,D,0.010097657,16.38554985,0.832854093,0.189018617
48,S07,2014,3,W,0.006839091,15.53876536,0.499743317,0.180185116
48,S07,2014,3,W,0.00683485,15.53930929,0.498497773,0.164999169
48,S07,2014,3,W,0.006822813,15.57461469,0.483767615,0.146933946
48,S07,2014,4,D,0.005377528,10.36822596,0.381211398,0.105053724
48,S07,2014,4,D,0.005367273,10.37110352,0.375212475,0.098193389
48,S07,2014,4,D,0.005362524,10.36740561,0.366180106,0.090501884
48,S07,2014,4,W,0.008763515,12.4196719,0.681640425,0.12874107
48,S07,2014,4,W,0.008756645,12.38288497,0.672445717,0.119606987
48,S07,2014,4,W,0.008754843,12.38185364,0.659072344,0.106990658
49,S07,2014,3,D,0.008614144,16.98869219,0.794338251,0.147187337
49,S07,2014,3,D,0.008621034,17.01943856,0.787511402,0.137142709
49,S07,2014,3,D,0.009268562,17.59593915,0.834558207,0.168648278
49,S07,2014,3,W,0.008497773,14.12249087,0.685325341,0.130547802
49,S07,2014,3,W,0.008497227,14.1215548,0.683085623,0.125991146
49,S07,2014,3,W,0.008496183,14.09577824,0.675730946,0.11224172
49,S07,2014,4,D,0.00104095,3.480488484,0.066927023,0.03124971
49,S07,2014,4,D,0.001040784,3.465826141,0.06647539,0.033356692
49,S07,2014,4,D,0.001041194,3.46173979,0.065803828,0.027780385
49,S07,2014,4,W,0.003381885,7.952096503,0.179474605,0.090017424
49,S07,2014,4,W,0.003381618,7.972168445,0.178394071,0.082374961
49,S07,2014,4,W,0.003400587,8.043506472,0.16215313,0.074190817
50,S07,2014,3,D,0.00771563,12.17410464,0.540254628,0.142564746
50,S07,2014,3,D,0.007674823,12.15709412,0.511392195,0.128350555
50,S07,2014,3,D,0.007762193,12.88077714,0.52823739,0.15596237
50,S07,2014,3,W,0.006568617,17.65343581,0.491297305,0.222237556
50,S07,2014,3,W,0.006567196,17.68018384,0.48911947,0.202702599
50,S07,2014,3,W,0.00656976,17.70945917,0.479523943,0.180055658
50,S07,2014,4,D,0.006462496,13.47841506,0.480037105,0.167617233
50,S07,2014,4,D,0.006454128,13.49968754,0.475968288,0.154104256
50,S07,2014,4,D,0.006442984,13.51233331,0.464823047,0.140746368
50,S07,2014,4,W,0.010926565,18.99372315,0.855756112,0.17610524
50,S07,2014,4,W,0.010918292,18.97627741,0.840554253,0.163509703
50,S07,2014,4,W,0.010919548,18.97342195,0.830577574,0.146577779
51,S07,2014,3,D,0.008869081,10.64628192,0.723821612,0.129180005
51,S07,2014,3,D,0.008852046,10.64510758,0.706981485,0.116073123
51,S07,2014,3,D,0.008863455,10.6633448,0.68312284,0.103138881
51,S07,2014,3,W,0.007805295,15.2133681,0.646167585,0.177347004
51,S07,2014,3,W,0.008062194,15.30913981,0.650022031,0.180917208
51,S07,2014,3,W,0.008076178,15.18468079,0.634458987,0.163822425
51,S07,2014,4,D,0.001395363,6.770778729,0.080839755,0.121060421
51,S07,2014,4,D,0.001395042,6.758211392,0.080628538,0.112182837
51,S07,2014,4,D,0.001394305,6.732948242,0.079094982,0.102462142
52,S07,2014,3,D,0.008501177,13.60156806,0.728974461,0.143405492
52,S07,2014,3,D,0.008605092,13.49876077,0.678522383,0.132374299
52,S07,2014,3,D,0.00870758,13.55493421,0.676031397,0.13305086
52,S07,2014,3,W,0.00757247,16.84426075,0.605651295,0.192952742
52,S07,2014,3,W,0.007567834,16.80991328,0.60209645,0.173829353
52,S07,2014,3,W,0.007564149,16.79781779,0.593062252,0.155502204
52,S07,2014,4,D,0.009530353,19.80679092,1.006838681,0.217757317
52,S07,2014,4,D,0.009608587,19.77969346,1.016395266,0.19770971
52,S07,2014,4,D,0.010061838,19.74910837,1.03757631,0.172808835
52,S07,2014,4,W,0.005328854,8.759766356,0.328696918,0.081769686
52,S07,2014,4,W,0.005313779,8.777920485,0.323407912,0.077888916
52,S07,2014,4,W,0.005294591,8.848684546,0.303581939,0.069455458
53,S07,2014,3,D,0.006947636,12.03977165,0.487939545,0.135343084
53,S07,2014,3,D,0.006885663,12.06460334,0.474902478,0.117761204
53,S07,2014,3,D,0.006860372,12.08380391,0.454942658,0.105029338
53,S07,2014,3,W,0.008463324,12.03258985,0.74174686,0.129557418
53,S07,2014,3,W,0.008463103,12.02366092,0.737881723,0.117826475
53,S07,2014,3,W,0.008467612,12.00047706,0.715715446,0.10388522
53,S07,2014,4,D,0.007928472,15.03721553,0.655264117,0.153889224
53,S07,2014,4,D,0.007926192,15.01589611,0.651932916,0.144608526
53,S07,2014,4,D,0.007927269,15.03502007,0.643078719,0.130920282
54,S07,2014,3,D,0.009321196,10.61262847,0.640090472,0.124972585
54,S07,2014,3,D,0.009377367,10.45588899,0.60686319,0.114651884
54,S07,2014,3,D,0.009525107,10.56911378,0.615618793,0.123996999
54,S07,2014,3,W,0.006154078,14.01703489,0.454462564,0.170493408
54,S07,2014,3,W,0.006143964,14.03998321,0.452304874,0.149693501
54,S07,2014,3,W,0.006132726,14.07788658,0.446518322,0.128733043
54,S07,2014,4,D,0.005974495,11.30976385,0.412673834,0.132824707
54,S07,2014,4,D,0.005937362,11.27977402,0.401131913,0.120255599
54,S07,2014,4,D,0.005902929,11.24025463,0.386863167,0.106446766
54,S07,2014,4,W,0.002452589,7.322983499,0.15760247,0.089663095
54,S07,2014,4,W,0.002451486,7.31514897,0.15540876,0.07791934
54,S07,2014,4,W,0.00245283,7.314336155,0.15382878,0.070188602
55,S07,2014,3,D,0.007495339,11.95818138,0.533281234,0.122214944
55,S07,2014,3,D,0.007473739,11.96570558,0.525776993,0.109650308
55,S07,2014,3,D,0.007463216,11.99524097,0.504855524,0.09833644
55,S07,2014,3,W,0.005345218,9.972926459,0.374332007,0.124018527
55,S07,2014,3,W,0.005334588,9.966460008,0.371507165,0.113189272
55,S07,2014,3,W,0.005323508,9.94691256,0.365012813,0.098538434
55,S07,2014,4,D,0.008221062,11.66596901,0.694731126,0.1022426
55,S07,2014,4,D,0.008217627,11.62440759,0.684841418,0.09526538
55,S07,2014,4,D,0.008220837,11.61662987,0.665271884,0.084641362
55,S07,2014,4,W,0.009299301,11.48827262,0.827191712,0.087648667
55,S07,2014,4,W,0.009303045,11.48394571,0.826443964,0.084960165
55,S07,2014,4,W,0.009307731,11.48902881,0.822106774,0.073000372
56,S07,2014,3,D,0.010005644,16.65778087,0.757671858,0.198340244
56,S07,2014,3,D,0.010381557,16.66599935,0.773580635,0.208294541
56,S07,2014,3,D,0.010502076,16.61957705,0.780100724,0.213985012
56,S07,2014,3,W,0.008262582,13.47668937,0.643677637,0.139934872
56,S07,2014,3,W,0.008263445,13.46287436,0.639844699,0.12681125
56,S07,2014,3,W,0.008269054,13.45951322,0.626781893,0.109263967
56,S07,2014,4,D,0.006102579,15.19971699,0.452164414,0.167506045
56,S07,2014,4,D,0.006103648,15.23056507,0.450629224,0.155319994
56,S07,2014,4,D,0.006105071,15.25210104,0.447515898,0.139689405
56,S07,2014,4,W,0.004716819,8.026620187,0.30097848,0.09333712
56,S07,2014,4,W,0.004713626,8.025583897,0.300091128,0.083416576
56,S07,2014,4,W,0.004708157,8.017960247,0.295498502,0.07455686
57,S07,2014,3,D,0.007080367,10.18638929,0.533809021,0.107363504
57,S07,2014,3,D,0.007085323,9.859141905,0.476213263,0.094493219
57,S07,2014,3,D,0.007173416,9.836220739,0.458347794,0.082822048
57,S07,2014,3,W,0.00564092,13.74836317,0.420428835,0.17517156
57,S07,2014,3,W,0.00563718,13.75205988,0.418235371,0.157575403
57,S07,2014,3,W,0.005632219,13.74548204,0.412356765,0.14075386
57,S07,2014,4,D,0.001431287,6.579325041,0.082336231,0.107035024
57,S07,2014,4,D,0.001431823,6.579558223,0.081843684,0.097141565
57,S07,2014,4,D,0.001433972,6.582838948,0.079939767,0.086154345
57,S07,2014,4,W,0.006803187,11.68202873,0.496301225,0.117720638
57,S07,2014,4,W,0.006800546,11.67144659,0.493779379,0.111007277
57,S07,2014,4,W,0.006799214,11.65180966,0.486484075,0.099472389
58,S07,2015,3,D,0.009224254,13.33299875,0.782457335,0.156919244
58,S07,2015,3,D,0.009233168,13.19533719,0.730853231,0.142481068
58,S07,2015,3,D,0.009247118,13.18431666,0.724430603,0.135803745
58,S07,2015,3,W,0.007551103,10.53674498,0.569126735,0.124275443
58,S07,2015,3,W,0.007531494,10.51579358,0.559992742,0.115565417
58,S07,2015,3,W,0.007507533,10.47534176,0.538429904,0.102520294
58,S07,2015,4,D,0.006280081,11.9512501,0.442303117,0.15322211
58,S07,2015,4,D,0.006270707,11.98810779,0.439657829,0.140876214
58,S07,2015,4,D,0.006265464,12.00309704,0.436310804,0.126779845
59,S07,2015,3,D,0.00689758,13.11432432,0.507785104,0.204808909
59,S07,2015,3,D,0.00663946,13.07245555,0.483453239,0.205765096
59,S07,2015,3,D,0.006575032,13.19182025,0.454050374,0.189399966
59,S07,2015,3,W,0.005380956,12.93952341,0.383118205,0.148984011
59,S07,2015,3,W,0.005380834,12.92787394,0.381241495,0.135022715
59,S07,2015,3,W,0.005381478,12.92378352,0.375965244,0.122092068
59,S07,2015,4,D,0.001284678,6.110412652,0.071581279,0.10559686
59,S07,2015,4,D,0.001291444,6.143007903,0.071172079,0.096877348
59,S07,2015,4,D,0.001318105,6.145609773,0.067601293,0.086931546
60,S07,2015,3,D,0.006637354,12.72247904,0.497223985,0.142966383
60,S07,2015,3,D,0.005744056,12.71014772,0.409728318,0.145825616
60,S07,2015,3,D,0.00580324,12.65832017,0.397596054,0.154388815
60,S07,2015,3,W,0.005816933,12.21718613,0.438523584,0.114869567
60,S07,2015,3,W,0.005826438,12.21511551,0.436462918,0.108315104
60,S07,2015,3,W,0.005835474,12.22455506,0.430452049,0.092507458
60,S07,2015,4,D,0.005915877,10.56604927,0.437033509,0.128742069
60,S07,2015,4,D,0.005912504,10.57800358,0.435812065,0.119824417
60,S07,2015,4,D,0.005910762,10.58163357,0.431774213,0.109756298
61,S07,2015,3,D,0.006812937,11.24401173,0.517232725,0.109545218
61,S07,2015,3,D,0.006832265,11.09916366,0.48021864,0.103045008
61,S07,2015,3,D,0.007089825,11.37116765,0.51421731,0.126301926
61,S07,2015,3,W,0.008530492,13.53151244,0.601016228,0.165141439
61,S07,2015,3,W,0.00852474,13.52901062,0.598963345,0.15070429
61,S07,2015,3,W,0.008512653,13.52022011,0.589196071,0.135552152
61,S07,2015,4,D,0.006789466,12.41773198,0.497563357,0.15830765
61,S07,2015,4,D,0.006775976,12.41953963,0.493675407,0.141464485
61,S07,2015,4,D,0.006750706,12.43988926,0.476070247,0.126849061
61,S07,2015,4,W,0.010971462,12.0833996,0.882355449,0.123595732
61,S07,2015,4,W,0.010980291,12.085415,0.872436118,0.113793937
61,S07,2015,4,W,0.011258436,12.6285276,0.850753433,0.126424215
62,S07,2015,3,D,0.007144849,9.816864591,0.504455806,0.116889298
62,S07,2015,3,D,0.007149701,10.46966878,0.49361479,0.130416146
62,S07,2015,3,D,0.007117178,10.52382999,0.480810267,0.119014303
62,S07,2015,3,W,0.008559271,10.50180169,0.691168239,0.125026232
62,S07,2015,3,W,0.008558019,10.48455826,0.686686388,0.117390578
62,S07,2015,3,W,0.008567215,10.43953628,0.647543441,0.102165915
62,S07,2015,4,D,0.002434716,8.721054073,0.14380652,0.143770842
62,S07,2015,4,D,0.002435035,8.716045584,0.143558461,0.124590473
62,S07,2015,4,D,0.002435851,8.725606346,0.141491408,0.110398393
62,S07,2015,4,W,0.009755223,12.09383707,0.704228015,0.112550855
62,S07,2015,4,W,0.009754551,12.09092414,0.700941194,0.105320851
62,S07,2015,4,W,0.0097551,12.08449945,0.691518887,0.094146312
63,S07,2015,3,D,0.005833377,15.16892388,0.402240419,0.202423577
63,S07,2015,3,D,0.005678434,14.83775962,0.411142376,0.198853669
63,S07,2015,3,D,0.005634601,14.88136871,0.376366677,0.185363492
63,S07,2015,3,W,0.004380034,6.779523626,0.306047607,0.077645968
63,S07,2015,3,W,0.00437954,6.810728815,0.301552801,0.069539057
63,S07,2015,3,W,0.004381148,6.819813312,0.295367947,0.061536225
63,S07,2015,4,D,0.006950937,11.58393231,0.541401116,0.149414392
63,S07,2015,4,D,0.006948405,11.58121859,0.540153171,0.135029256
63,S07,2015,4,D,0.006943582,11.54096991,0.527867303,0.121689309
63,S07,2015,4,W,0.010769865,13.43613327,0.856132798,0.12819795
63,S07,2015,4,W,0.010772122,13.42313116,0.852221986,0.112889093
63,S07,2015,4,W,0.010775227,13.40741171,0.83439605,0.103149646
64,S07,2015,3,D,0.00609848,7.867100976,0.444750721,0.053448852
64,S07,2015,3,D,0.006304239,7.943380397,0.445330403,0.061438238
64,S07,2015,3,D,0.006453659,7.995657137,0.452083511,0.07236695
64,S07,2015,3,W,0.005925163,9.662458449,0.421402018,0.107879349
64,S07,2015,3,W,0.00591509,9.658081675,0.418040782,0.095571677
64,S07,2015,3,W,0.0058842,9.646135394,0.399592559,0.08322449
64,S07,2015,4,D,0.005376806,12.89290951,0.372021262,0.14776516
